container_id,trade,cargo_category,cargo_type,terminal,month,day_of_week,is_weekend,is_holiday,is_monsoon,customs_exam,vessel_queue,dwell_hours
TUTU3723857,Import,Coal,Dry,DBGT,1,4,0,0,0,0,0.846,77.5
TUTU2265157,Import,Coal,Dry,PSA_SICAL,1,1,0,0,0,0,0.694,65.2
TUTU1933094,Import,Coal,Dry,PSA_SICAL,3,4,0,0,0,0,0.859,78.2
TUTU3332527,Export,Sugar,Dry,DBGT,2,2,0,0,0,0,0.897,54.2
TUTU3492716,Import,Coal,Dry,DBGT,2,6,1,0,0,0,0.893,88.6
TUTU9806543,Import,EdibleOil,LiquidBulk,DBGT,10,1,0,0,1,0,0.814,92.7
TUTU4234912,Import,Coal,Dry,PSA_SICAL,4,2,0,0,0,0,0.873,79.4
TUTU8550885,Import,Seafood,Reefer,DBGT,2,1,0,0,0,0,0.78,44.8
TUTU6806627,Import,Coal,Dry,PSA_SICAL,11,3,0,0,1,0,0.817,88.2
TUTU7023181,Import,Chemicals,Hazardous,DBGT,3,1,0,0,0,0,0.813,77.7
TUTU1736823,Export,Salt,Dry,PSA_SICAL,2,6,1,0,0,0,0.901,55.8
TUTU1904410,Export,Textiles,Dry,PSA_SICAL,3,3,0,1,0,0,0.887,96.4
TUTU5146285,Export,Salt,Dry,PSA_SICAL,6,2,0,0,0,1,0.785,65.6
TUTU2460677,Import,Chemicals,Hazardous,DBGT,7,6,1,0,0,0,0.718,84.4
TUTU7534531,Import,Coal,Dry,DBGT,11,5,1,0,1,0,0.798,95.2
TUTU4765133,Export,Electronics,Dry,PSA_SICAL,2,4,0,0,0,1,0.795,73.4
TUTU6414889,Import,Coal,Dry,DBGT,7,6,1,0,0,0,0.792,71.0
TUTU4848397,Export,Granite,Dry,DBGT,7,6,1,0,0,0,0.836,57.0
TUTU7705726,Import,Machinery,ODC,DBGT,2,2,0,0,0,1,0.783,99.2
TUTU7774904,Export,Granite,Dry,DBGT,7,5,1,0,0,0,0.79,52.6
TUTU9056838,Export,Electronics,Dry,PSA_SICAL,5,6,1,0,0,0,0.817,51.0
TUTU9149396,Export,Machinery,ODC,PSA_SICAL,7,0,0,0,0,0,0.836,64.2
TUTU2724817,Export,Granite,Dry,DBGT,10,5,1,0,1,0,0.808,62.0
TUTU5574240,Export,Textiles,Dry,PSA_SICAL,5,1,0,0,0,1,0.713,67.7
TUTU8998616,Export,Machinery,ODC,DBGT,2,0,0,0,0,0,0.817,55.5
TUTU7141490,Import,Machinery,ODC,PSA_SICAL,6,0,0,0,0,0,0.845,79.6
TUTU1050834,Import,Machinery,ODC,DBGT,8,1,0,0,0,1,0.816,106.6
TUTU4400361,Export,Granite,Dry,PSA_SICAL,7,5,1,0,0,0,0.855,57.2
TUTU8633893,Export,Textiles,Dry,DBGT,11,5,1,0,1,0,0.837,66.9
TUTU8915641,Export,Machinery,ODC,PSA_SICAL,8,2,0,0,0,0,0.783,55.6
TUTU2509017,Import,Coal,Dry,PSA_SICAL,5,0,0,0,0,0,0.836,84.8
TUTU3793584,Import,Timber,Dry,PSA_SICAL,6,5,1,0,0,0,0.757,66.1
TUTU2364524,Export,Seafood,Reefer,PSA_SICAL,9,4,0,0,0,0,0.782,18.1
TUTU3395181,Import,EdibleOil,LiquidBulk,DBGT,12,4,0,0,1,0,0.928,113.6
TUTU1959549,Import,Coal,Dry,PSA_SICAL,1,0,0,0,0,0,0.865,88.2
TUTU3991652,Import,Timber,Dry,DBGT,8,1,0,0,0,0,0.796,68.3
TUTU1816258,Import,Machinery,ODC,DBGT,8,1,0,0,0,0,0.828,77.7
TUTU4711470,Import,Timber,Dry,PSA_SICAL,6,2,0,0,0,0,0.914,82.3
TUTU7934645,Export,Granite,Dry,PSA_SICAL,10,6,1,0,1,0,0.849,70.5
TUTU8754493,Export,Granite,Dry,PSA_SICAL,6,2,0,0,0,0,0.836,47.9
TUTU6093302,Import,Coal,Dry,PSA_SICAL,1,0,0,0,0,0,0.795,69.4
TUTU8837386,Export,Textiles,Dry,PSA_SICAL,2,3,0,0,0,0,0.78,35.9
TUTU3550501,Export,Machinery,ODC,PSA_SICAL,3,4,0,0,0,1,0.787,86.6
TUTU4807394,Import,Timber,Dry,DBGT,9,5,1,0,0,0,0.85,78.7
TUTU9036673,Export,Salt,Dry,DBGT,9,1,0,0,0,1,0.856,80.5
TUTU2891531,Import,EdibleOil,LiquidBulk,DBGT,2,2,0,0,0,0,0.837,81.0
TUTU2019413,Import,Electronics,Dry,PSA_SICAL,10,6,1,0,1,0,0.908,95.2
TUTU2896814,Export,Seafood,Reefer,PSA_SICAL,11,2,0,0,1,0,0.832,26.9
TUTU4422329,Export,Machinery,ODC,PSA_SICAL,10,5,1,0,1,1,0.89,130.4
TUTU7394141,Import,EdibleOil,LiquidBulk,DBGT,6,4,0,0,0,0,0.88,83.8
TUTU1078488,Export,Textiles,Dry,PSA_SICAL,3,1,0,0,0,1,0.798,67.0
TUTU2884130,Export,Salt,Dry,PSA_SICAL,1,4,0,0,0,1,0.81,74.9
TUTU8727219,Export,Salt,Dry,DBGT,11,0,0,0,1,0,0.823,51.9
TUTU6695078,Import,Electronics,Dry,DBGT,10,1,0,0,1,0,0.854,82.6
TUTU6623871,Import,Coal,Dry,PSA_SICAL,1,5,1,0,0,0,0.887,88.3
TUTU2426564,Export,Salt,Dry,DBGT,12,2,0,0,1,0,0.83,48.4
TUTU2914663,Export,Salt,Dry,DBGT,7,5,1,0,0,0,0.903,57.5
TUTU8967252,Export,Salt,Dry,PSA_SICAL,3,2,0,0,0,1,0.84,83.2
TUTU4304549,Import,Coal,Dry,PSA_SICAL,6,5,1,0,0,0,0.798,67.9
TUTU7573195,Export,Granite,Dry,DBGT,4,1,0,0,0,1,0.746,75.0
TUTU8075153,Export,Granite,Dry,PSA_SICAL,3,2,0,0,0,0,0.794,38.9
TUTU2304554,Export,Textiles,Dry,PSA_SICAL,5,2,0,0,0,0,0.846,44.1
TUTU9520448,Import,Timber,Dry,DBGT,12,3,0,0,1,0,0.9,100.6
TUTU5260086,Export,Granite,Dry,PSA_SICAL,3,4,0,0,0,1,0.789,72.3
TUTU1975377,Export,Sugar,Dry,DBGT,3,3,0,0,0,0,0.817,44.2
TUTU4255252,Import,Timber,Dry,PSA_SICAL,7,0,0,0,0,0,0.854,77.4
TUTU8374825,Export,Seafood,Reefer,PSA_SICAL,12,6,1,0,1,1,0.784,64.5
TUTU9971000,Import,Chemicals,Hazardous,PSA_SICAL,11,6,1,0,1,1,0.761,149.3
TUTU3823727,Import,EdibleOil,LiquidBulk,PSA_SICAL,9,3,0,0,0,0,0.935,96.5
TUTU4869167,Export,Granite,Dry,PSA_SICAL,4,5,1,1,0,0,0.831,75.7
TUTU7706052,Export,Granite,Dry,DBGT,7,5,1,0,0,0,0.815,46.8
TUTU4188591,Export,Machinery,ODC,PSA_SICAL,8,4,0,0,0,0,0.725,48.2
TUTU8275135,Import,Seafood,Reefer,PSA_SICAL,12,0,0,0,1,0,0.817,58.9
TUTU5241209,Export,Sugar,Dry,PSA_SICAL,3,1,0,0,0,1,0.839,75.4
TUTU1990553,Export,Granite,Dry,PSA_SICAL,3,2,0,1,0,1,0.821,94.5
TUTU3629410,Import,EdibleOil,LiquidBulk,DBGT,4,1,0,0,0,0,0.783,72.8
TUTU9427726,Export,Seafood,Reefer,PSA_SICAL,10,3,0,0,1,0,0.754,32.8
TUTU6304715,Export,Machinery,ODC,PSA_SICAL,9,1,0,0,0,0,0.804,55.5
TUTU7050787,Export,Seafood,Reefer,DBGT,10,4,0,0,1,0,0.809,22.5
TUTU3466682,Export,Sugar,Dry,PSA_SICAL,4,2,0,0,0,0,0.766,35.3
TUTU9332221,Export,Seafood,Reefer,PSA_SICAL,8,6,1,0,0,0,0.86,38.1
TUTU1519548,Import,Coal,Dry,DBGT,4,3,0,0,0,1,0.777,96.4
TUTU2489249,Import,Electronics,Dry,PSA_SICAL,3,4,0,0,0,0,0.845,66.9
TUTU7946937,Export,Salt,Dry,PSA_SICAL,12,6,1,0,1,1,0.823,90.0
TUTU7022512,Import,Machinery,ODC,DBGT,4,6,1,0,0,0,0.85,86.3
TUTU3066559,Export,Machinery,ODC,DBGT,6,0,0,0,0,0,0.868,66.0
TUTU3480575,Import,Timber,Dry,PSA_SICAL,5,0,0,0,0,0,0.78,71.2
TUTU3740475,Import,Coal,Dry,PSA_SICAL,8,3,0,0,0,0,0.892,82.9
TUTU3633787,Import,Timber,Dry,DBGT,4,4,0,0,0,1,0.8,91.4
TUTU8467158,Export,Granite,Dry,DBGT,4,1,0,0,0,0,0.962,71.7
TUTU1086066,Import,Timber,Dry,PSA_SICAL,6,0,0,0,0,0,0.83,70.9
TUTU1925575,Import,Chemicals,Hazardous,DBGT,1,0,0,0,0,0,0.871,87.9
TUTU9583421,Export,Salt,Dry,DBGT,5,3,0,0,0,0,0.873,47.7
TUTU7014924,Export,Salt,Dry,PSA_SICAL,9,3,0,0,0,0,0.832,39.1
TUTU4114627,Import,Chemicals,Hazardous,DBGT,3,3,0,0,0,0,0.865,92.3
TUTU6336142,Import,Coal,Dry,PSA_SICAL,8,6,1,0,0,1,0.76,101.9
TUTU3873745,Export,Salt,Dry,PSA_SICAL,11,0,0,0,1,1,0.9,97.2
TUTU3235779,Export,Seafood,Reefer,PSA_SICAL,7,5,1,0,0,0,0.837,36.1
TUTU7055037,Export,Seafood,Reefer,PSA_SICAL,11,6,1,0,1,0,0.852,36.6
TUTU7865359,Export,Electronics,Dry,DBGT,11,1,0,0,1,0,0.873,57.0
TUTU2466505,Import,Machinery,ODC,PSA_SICAL,8,4,0,0,0,0,0.765,77.7
TUTU2513720,Import,Machinery,ODC,PSA_SICAL,2,0,0,0,0,0,0.838,82.3
TUTU9514730,Import,Coal,Dry,PSA_SICAL,12,6,1,0,1,1,0.837,138.2
TUTU6704075,Export,Salt,Dry,PSA_SICAL,8,1,0,0,0,0,0.854,41.6
TUTU6393513,Import,Machinery,ODC,PSA_SICAL,9,2,0,0,0,0,0.701,78.3
TUTU7444980,Import,Coal,Dry,PSA_SICAL,5,6,1,0,0,0,0.901,93.9
TUTU9565900,Export,Seafood,Reefer,PSA_SICAL,5,5,1,0,0,0,0.84,33.9
TUTU5972755,Import,Machinery,ODC,PSA_SICAL,12,0,0,0,1,0,0.869,102.6
TUTU5796636,Export,Textiles,Dry,PSA_SICAL,4,0,0,1,0,0,0.808,61.7
TUTU9427904,Export,Sugar,Dry,DBGT,7,4,0,0,0,0,0.836,45.4
TUTU6078893,Export,Seafood,Reefer,PSA_SICAL,3,1,0,0,0,0,0.836,26.4
TUTU6754582,Import,Coal,Dry,PSA_SICAL,2,1,0,0,0,0,0.809,74.0
TUTU7579896,Export,Salt,Dry,PSA_SICAL,7,5,1,0,0,0,0.824,48.4
TUTU5302306,Import,Chemicals,Hazardous,PSA_SICAL,1,1,0,0,0,0,0.792,78.1
TUTU8062099,Export,Salt,Dry,DBGT,11,1,0,0,1,1,0.815,82.9
TUTU3203565,Export,Salt,Dry,DBGT,7,1,0,0,0,0,0.788,34.9
TUTU7243286,Export,Textiles,Dry,PSA_SICAL,8,1,0,0,0,0,0.81,41.5
TUTU5831516,Export,Seafood,Reefer,DBGT,2,1,0,0,0,1,0.879,67.0
TUTU3527087,Import,Coal,Dry,PSA_SICAL,1,4,0,0,0,0,0.786,71.5
TUTU3895127,Export,Textiles,Dry,PSA_SICAL,9,6,1,0,0,0,0.75,39.8
TUTU6672479,Export,Textiles,Dry,DBGT,12,5,1,0,1,0,0.76,55.5
TUTU1594156,Export,Granite,Dry,PSA_SICAL,8,4,0,0,0,0,0.802,39.3
TUTU7766156,Export,Machinery,ODC,PSA_SICAL,11,6,1,0,1,0,0.834,99.8
TUTU1383694,Export,Salt,Dry,DBGT,1,1,0,0,0,0,0.904,49.8
TUTU7821016,Import,Electronics,Dry,PSA_SICAL,6,4,0,0,0,1,0.787,88.7
TUTU3421678,Export,Seafood,Reefer,PSA_SICAL,3,5,1,0,0,0,0.812,33.0
TUTU9941500,Export,Seafood,Reefer,PSA_SICAL,9,1,0,0,0,0,0.837,32.4
TUTU3108926,Export,Sugar,Dry,PSA_SICAL,8,6,1,1,0,0,0.871,83.0
TUTU1175592,Import,Machinery,ODC,PSA_SICAL,12,3,0,0,1,0,0.769,90.0
TUTU1664853,Export,Textiles,Dry,PSA_SICAL,1,4,0,0,0,0,0.829,42.7
TUTU7463524,Export,Machinery,ODC,DBGT,9,4,0,0,0,0,0.919,71.1
TUTU4985190,Export,Seafood,Reefer,PSA_SICAL,5,1,0,0,0,0,0.895,38.4
TUTU7550196,Export,Seafood,Reefer,PSA_SICAL,6,5,1,0,0,0,0.863,31.7
TUTU8300294,Export,Machinery,ODC,PSA_SICAL,5,5,1,0,0,0,0.77,58.4
TUTU9534971,Export,Machinery,ODC,DBGT,9,5,1,0,0,0,0.843,58.5
TUTU6293646,Export,Granite,Dry,PSA_SICAL,2,1,0,0,0,0,0.811,43.2
TUTU1809318,Import,Chemicals,Hazardous,PSA_SICAL,12,1,0,0,1,0,0.824,100.5
TUTU7180573,Import,Coal,Dry,DBGT,5,3,0,0,0,0,0.888,93.4
TUTU9091034,Import,Electronics,Dry,DBGT,8,2,0,0,0,0,0.831,64.5
TUTU9757347,Import,Chemicals,Hazardous,DBGT,4,4,0,0,0,1,0.954,135.4
TUTU8456551,Import,Chemicals,Hazardous,PSA_SICAL,5,1,0,0,0,0,0.738,75.5
TUTU7108688,Import,Seafood,Reefer,PSA_SICAL,9,5,1,1,0,0,0.82,78.9
TUTU9566788,Export,Salt,Dry,PSA_SICAL,8,1,0,0,0,0,0.808,37.4
TUTU2998113,Import,Coal,Dry,DBGT,4,4,0,0,0,0,0.843,75.0
TUTU9600056,Export,Seafood,Reefer,DBGT,8,6,1,0,0,1,0.852,67.1
TUTU4827393,Export,Salt,Dry,PSA_SICAL,1,1,0,0,0,0,0.813,34.4
TUTU6113146,Import,Coal,Dry,DBGT,10,4,0,0,1,0,0.861,98.2
TUTU3001622,Export,Textiles,Dry,PSA_SICAL,5,3,0,0,0,0,0.858,57.7
TUTU7259304,Import,Timber,Dry,PSA_SICAL,1,1,0,0,0,0,0.819,69.4
TUTU3154991,Export,Electronics,Dry,PSA_SICAL,7,0,0,0,0,0,0.814,43.9
TUTU2876526,Export,Granite,Dry,PSA_SICAL,7,6,1,0,0,1,0.797,74.2
TUTU5303489,Export,Sugar,Dry,PSA_SICAL,7,3,0,0,0,0,0.813,38.2
TUTU4172840,Export,Sugar,Dry,PSA_SICAL,3,4,0,0,0,0,0.832,43.9
TUTU3558928,Import,Chemicals,Hazardous,DBGT,5,6,1,0,0,0,0.802,83.3
TUTU5473500,Import,Electronics,Dry,PSA_SICAL,10,0,0,0,1,0,0.864,99.7
TUTU8365564,Export,Granite,Dry,PSA_SICAL,9,3,0,0,0,0,0.866,58.1
TUTU9106158,Export,Granite,Dry,PSA_SICAL,8,0,0,0,0,0,0.851,52.2
TUTU7315009,Import,EdibleOil,LiquidBulk,PSA_SICAL,6,5,1,0,0,0,0.781,83.5
TUTU8469761,Import,Coal,Dry,PSA_SICAL,5,1,0,0,0,1,0.805,112.1
TUTU1358046,Import,Machinery,ODC,PSA_SICAL,2,0,0,0,0,1,0.774,101.9
TUTU3813508,Import,Electronics,Dry,PSA_SICAL,11,2,0,1,1,0,0.82,106.7
TUTU1633104,Export,Electronics,Dry,PSA_SICAL,8,2,0,0,0,1,0.88,80.3
TUTU3290050,Export,Salt,Dry,DBGT,4,2,0,0,0,0,0.836,44.3
TUTU7019888,Import,Seafood,Reefer,DBGT,4,0,0,0,0,0,0.799,42.4
TUTU6551863,Export,Seafood,Reefer,PSA_SICAL,12,1,0,0,1,0,0.811,23.8
TUTU9120021,Import,Timber,Dry,DBGT,9,1,0,0,0,0,0.918,89.4
TUTU9957229,Export,Seafood,Reefer,PSA_SICAL,7,5,1,0,0,0,0.776,28.4
TUTU7892832,Export,Seafood,Reefer,DBGT,12,2,0,0,1,0,0.823,27.0
TUTU6614489,Export,Seafood,Reefer,PSA_SICAL,12,3,0,0,1,1,0.665,62.0
TUTU1303091,Import,Chemicals,Hazardous,DBGT,10,0,0,0,1,1,0.769,142.5
TUTU7655398,Import,Seafood,Reefer,PSA_SICAL,4,0,0,0,0,1,0.831,74.9
TUTU2221842,Import,Coal,Dry,DBGT,2,1,0,0,0,0,0.897,92.1
TUTU3224381,Export,Seafood,Reefer,DBGT,4,3,0,0,0,0,0.748,17.3
TUTU8248625,Export,Salt,Dry,PSA_SICAL,6,0,0,0,0,0,0.821,41.6
TUTU6142012,Export,Salt,Dry,PSA_SICAL,8,4,0,0,0,0,0.754,39.0
TUTU6430677,Import,EdibleOil,LiquidBulk,DBGT,7,1,0,0,0,1,0.892,128.5
TUTU1998922,Import,Machinery,ODC,DBGT,2,0,0,0,0,0,0.759,74.7
TUTU1314264,Export,Salt,Dry,PSA_SICAL,12,0,0,0,1,0,0.761,50.3
TUTU1785919,Export,Salt,Dry,PSA_SICAL,3,2,0,0,0,0,0.826,39.1
TUTU5029427,Import,Timber,Dry,DBGT,5,4,0,0,0,0,0.713,66.8
TUTU2339158,Export,Seafood,Reefer,PSA_SICAL,8,1,0,0,0,0,0.742,18.8
TUTU6828215,Export,Sugar,Dry,PSA_SICAL,9,4,0,0,0,0,0.82,43.9
TUTU4832221,Import,Machinery,ODC,PSA_SICAL,4,5,1,0,0,0,0.814,84.1
TUTU4432975,Export,Granite,Dry,PSA_SICAL,8,6,1,0,0,0,0.856,64.3
TUTU1740472,Import,Seafood,Reefer,PSA_SICAL,10,2,0,0,1,0,0.781,53.5
TUTU1650719,Import,Coal,Dry,PSA_SICAL,12,4,0,0,1,0,0.811,97.0
TUTU8012110,Import,Seafood,Reefer,PSA_SICAL,4,5,1,0,0,0,0.806,42.3
TUTU2579504,Export,Sugar,Dry,PSA_SICAL,2,2,0,1,0,0,0.784,56.8
TUTU3486478,Export,Granite,Dry,PSA_SICAL,5,4,0,0,0,0,0.825,46.1
TUTU4905794,Import,Coal,Dry,PSA_SICAL,12,2,0,0,1,0,0.834,94.7
TUTU6782002,Export,Granite,Dry,DBGT,5,1,0,0,0,0,0.852,53.3
TUTU6531404,Export,Granite,Dry,PSA_SICAL,4,6,1,0,0,0,0.88,65.2
TUTU8599005,Import,Machinery,ODC,DBGT,5,6,1,0,0,0,0.889,92.3
TUTU1090667,Export,Salt,Dry,PSA_SICAL,8,6,1,0,0,0,0.741,41.4
TUTU2384503,Import,Machinery,ODC,DBGT,5,1,0,0,0,0,0.835,76.3
TUTU8254033,Import,Machinery,ODC,DBGT,9,0,0,0,0,0,0.793,74.1
TUTU1192127,Export,Seafood,Reefer,DBGT,4,0,0,0,0,0,0.792,15.8
TUTU4312217,Export,Machinery,ODC,DBGT,12,3,0,0,1,0,0.777,62.2
TUTU2133396,Export,Seafood,Reefer,DBGT,8,0,0,0,0,0,0.76,17.8
TUTU6526481,Import,Chemicals,Hazardous,PSA_SICAL,9,6,1,0,0,0,0.846,89.3
TUTU9883496,Import,Chemicals,Hazardous,PSA_SICAL,4,5,1,0,0,0,0.798,76.3
TUTU8816727,Export,Textiles,Dry,PSA_SICAL,5,5,1,0,0,0,0.796,50.9
TUTU6578384,Import,Seafood,Reefer,PSA_SICAL,3,2,0,0,0,0,0.718,48.7
TUTU9911137,Import,Coal,Dry,DBGT,5,1,0,0,0,0,0.823,76.1
TUTU8145310,Import,Machinery,ODC,PSA_SICAL,2,6,1,0,0,0,0.711,76.0
TUTU5158465,Export,Textiles,Dry,PSA_SICAL,7,0,0,0,0,0,0.699,43.9
TUTU5339119,Import,Coal,Dry,PSA_SICAL,2,4,0,0,0,0,0.747,68.0
TUTU8466916,Export,Textiles,Dry,PSA_SICAL,6,6,1,0,0,1,0.813,86.6
TUTU9042586,Export,Granite,Dry,PSA_SICAL,12,2,0,0,1,0,0.774,58.0
TUTU6607392,Export,Salt,Dry,PSA_SICAL,4,5,1,0,0,0,0.884,56.3
TUTU1594900,Import,Timber,Dry,DBGT,1,3,0,0,0,0,0.799,65.6
TUTU2971101,Export,Salt,Dry,DBGT,8,5,1,0,0,1,0.872,82.2
TUTU8792410,Export,Textiles,Dry,DBGT,6,1,0,1,0,0,0.802,78.8
TUTU9898881,Import,Machinery,ODC,PSA_SICAL,10,6,1,0,1,0,0.824,100.7
TUTU3981892,Import,Chemicals,Hazardous,PSA_SICAL,3,4,0,0,0,1,0.82,115.4
TUTU4153630,Export,Seafood,Reefer,PSA_SICAL,3,5,1,0,0,0,0.798,29.7
TUTU8013503,Import,Electronics,Dry,DBGT,8,0,0,0,0,0,0.799,67.6
TUTU1750009,Export,Salt,Dry,PSA_SICAL,3,0,0,1,0,1,0.806,93.2
TUTU2320981,Import,EdibleOil,LiquidBulk,PSA_SICAL,5,2,0,0,0,0,0.945,96.9
TUTU8755700,Export,Sugar,Dry,PSA_SICAL,12,2,0,0,1,0,0.831,66.3
TUTU2872641,Import,Machinery,ODC,PSA_SICAL,2,3,0,0,0,0,0.877,87.2
TUTU3296749,Import,Coal,Dry,PSA_SICAL,6,5,1,0,0,0,0.764,82.9
TUTU8349069,Export,Machinery,ODC,PSA_SICAL,5,0,0,0,0,0,0.803,48.6
TUTU7768690,Import,Machinery,ODC,PSA_SICAL,11,5,1,0,1,0,0.768,98.8
TUTU4840310,Export,Machinery,ODC,DBGT,7,5,1,0,0,0,0.861,70.8
TUTU9951085,Export,Sugar,Dry,PSA_SICAL,12,2,0,0,1,0,0.84,52.9
TUTU1996030,Export,Salt,Dry,PSA_SICAL,6,6,1,0,0,0,0.818,48.6
TUTU9962567,Import,Machinery,ODC,DBGT,4,1,0,0,0,0,0.872,91.2
TUTU5459339,Export,Sugar,Dry,DBGT,2,0,0,0,0,0,0.898,53.3
TUTU4638831,Import,Electronics,Dry,PSA_SICAL,5,6,1,0,0,1,0.751,99.5
TUTU4082778,Export,Salt,Dry,PSA_SICAL,7,2,0,0,0,0,0.822,41.3
TUTU9424471,Import,EdibleOil,LiquidBulk,DBGT,5,5,1,0,0,1,0.935,128.4
TUTU9399058,Export,Electronics,Dry,PSA_SICAL,6,4,0,0,0,1,0.809,72.8
TUTU1065873,Export,Seafood,Reefer,PSA_SICAL,5,4,0,0,0,1,0.838,52.8
TUTU6801195,Import,Timber,Dry,PSA_SICAL,1,2,0,0,0,0,0.804,62.2
TUTU3663499,Export,Granite,Dry,PSA_SICAL,2,3,0,0,0,0,0.777,44.8
TUTU4253627,Export,Sugar,Dry,DBGT,8,1,0,0,0,0,0.858,47.6
TUTU4045665,Import,Coal,Dry,DBGT,11,6,1,0,1,0,0.779,99.4
TUTU7863032,Import,Coal,Dry,DBGT,7,1,0,0,0,0,0.822,70.6
TUTU9351521,Export,Salt,Dry,PSA_SICAL,2,2,0,0,0,0,0.8,35.1
TUTU1936969,Export,Seafood,Reefer,DBGT,10,2,0,0,1,0,0.853,33.2
TUTU6822748,Import,Machinery,ODC,DBGT,1,1,0,0,0,1,0.792,100.8
TUTU4531046,Import,Machinery,ODC,DBGT,2,2,0,0,0,1,0.771,110.7
TUTU7769588,Import,Chemicals,Hazardous,PSA_SICAL,7,0,0,0,0,1,0.908,131.4
TUTU3350309,Export,Salt,Dry,PSA_SICAL,8,6,1,0,0,0,0.794,41.7
TUTU5597188,Export,Seafood,Reefer,DBGT,7,0,0,0,0,0,0.789,20.6
TUTU3411133,Export,Machinery,ODC,DBGT,1,6,1,0,0,0,0.898,73.3
TUTU2020684,Export,Granite,Dry,PSA_SICAL,1,5,1,0,0,0,0.83,44.1
TUTU7632510,Import,EdibleOil,LiquidBulk,DBGT,2,2,0,0,0,0,0.807,74.8
TUTU6788671,Import,Coal,Dry,PSA_SICAL,4,2,0,0,0,0,0.808,79.3
TUTU3006392,Import,Electronics,Dry,DBGT,2,3,0,0,0,0,0.804,58.0
TUTU3520001,Export,Machinery,ODC,DBGT,5,5,1,0,0,0,0.84,71.1
TUTU7154115,Export,Machinery,ODC,PSA_SICAL,10,5,1,0,1,0,0.695,70.7
TUTU4012198,Export,Salt,Dry,PSA_SICAL,12,5,1,0,1,0,0.921,70.3
TUTU8424784,Import,Seafood,Reefer,PSA_SICAL,9,5,1,0,0,1,0.782,74.1
TUTU2617555,Export,Salt,Dry,DBGT,5,5,1,0,0,0,0.792,38.7
TUTU6090990,Import,Coal,Dry,PSA_SICAL,12,3,0,0,1,1,0.908,144.2
TUTU5564631,Import,Machinery,ODC,PSA_SICAL,1,4,0,0,0,1,0.865,119.8
TUTU6987770,Import,Machinery,ODC,PSA_SICAL,1,6,1,0,0,0,0.833,95.1
TUTU5079948,Import,Timber,Dry,PSA_SICAL,2,4,0,0,0,0,0.781,62.2
TUTU2307015,Import,Coal,Dry,DBGT,10,4,0,0,1,0,0.817,90.8
TUTU6616867,Import,Coal,Dry,PSA_SICAL,11,6,1,0,1,1,0.841,141.1
TUTU9328882,Export,Textiles,Dry,DBGT,6,2,0,0,0,0,0.833,42.5
TUTU4716179,Import,Timber,Dry,PSA_SICAL,5,2,0,0,0,1,0.757,98.1
TUTU1617094,Export,Salt,Dry,PSA_SICAL,4,6,1,0,0,0,0.788,38.1
TUTU2144313,Import,EdibleOil,LiquidBulk,PSA_SICAL,7,2,0,0,0,0,0.845,81.9
TUTU7693145,Export,Machinery,ODC,DBGT,9,0,0,0,0,0,0.881,68.7
TUTU2868962,Import,Seafood,Reefer,PSA_SICAL,12,0,0,0,1,0,0.799,50.8
TUTU3548534,Export,Textiles,Dry,PSA_SICAL,9,6,1,0,0,0,0.833,50.4
TUTU2548566,Export,Salt,Dry,PSA_SICAL,8,6,1,0,0,0,0.856,51.3
TUTU1929761,Export,Electronics,Dry,DBGT,12,5,1,0,1,0,0.878,65.2
TUTU7466967,Import,Coal,Dry,DBGT,2,3,0,0,0,0,0.876,89.6
TUTU6659462,Import,Coal,Dry,PSA_SICAL,2,4,0,0,0,0,0.881,89.0
TUTU1959731,Import,Chemicals,Hazardous,DBGT,1,4,0,0,0,1,0.853,132.5
TUTU7461794,Export,Sugar,Dry,PSA_SICAL,9,3,0,0,0,0,0.773,39.4
TUTU3676290,Import,Timber,Dry,PSA_SICAL,1,5,1,0,0,0,0.87,93.8
TUTU3380203,Import,Machinery,ODC,DBGT,2,6,1,0,0,1,0.776,107.0
TUTU3901800,Import,EdibleOil,LiquidBulk,PSA_SICAL,4,0,0,0,0,1,0.752,104.7
TUTU8126337,Import,Chemicals,Hazardous,PSA_SICAL,11,4,0,0,1,0,0.823,99.7
TUTU1199232,Export,Granite,Dry,PSA_SICAL,10,5,1,0,1,0,0.702,57.4
TUTU2667534,Import,Chemicals,Hazardous,DBGT,7,2,0,0,0,0,0.809,75.9
TUTU7335902,Export,Granite,Dry,PSA_SICAL,1,0,0,0,0,0,0.832,52.0
TUTU8320907,Export,Granite,Dry,DBGT,1,0,0,0,0,0,0.74,39.5
TUTU8238631,Export,Granite,Dry,PSA_SICAL,11,2,0,0,1,0,0.895,77.6
TUTU8007213,Export,Seafood,Reefer,PSA_SICAL,7,0,0,0,0,1,0.89,64.2
TUTU9584475,Export,Granite,Dry,DBGT,7,0,0,0,0,0,0.819,49.7
TUTU5760892,Import,Timber,Dry,DBGT,7,0,0,0,0,0,0.77,70.9
TUTU8723672,Export,Granite,Dry,PSA_SICAL,4,1,0,1,0,0,0.811,66.4
TUTU8784406,Export,Electronics,Dry,PSA_SICAL,11,3,0,0,1,0,0.869,59.1
TUTU7682640,Import,Chemicals,Hazardous,PSA_SICAL,2,1,0,0,0,0,0.75,73.7
TUTU5558606,Export,Textiles,Dry,PSA_SICAL,4,6,1,0,0,1,0.791,68.0
